State,OCC_CODE,Occupation_title,OCC_GROUP,Total_employment,Location_quotient,Annual_mean_wage,Annual_Median_wage,Annual_Top10
Tennessee,47-2211,Sheet Metal Workers,detailed,"2,720",0.98,"44,650","43,240","61,840"
Tennessee,47-2221,Structural Iron and Steel Workers,detailed,"1,090",0.76,"44,640","40,910","62,880"
Tennessee,47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",detailed,660,1.34,"29,370","27,930","37,730"
Tennessee,47-3012,Helpers--Carpenters,detailed,590,0.8,"27,860","26,300","38,810"
Tennessee,47-3013,Helpers--Electricians,detailed,"2,420",1.63,"29,710","29,090","38,740"
Tennessee,47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",detailed,230,1.01,"29,320","29,050","38,060"
Tennessee,47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",detailed,"1,940",1.74,"31,160","29,670","45,430"
Tennessee,47-3016,Helpers--Roofers,detailed,360,1.7,"30,970","28,790","47,180"
Tennessee,47-3019,"Helpers, Construction Trades, All Other",detailed,510,1.13,"29,330","29,050","38,250"
Tennessee,47-4011,Construction and Building Inspectors,detailed,"1,480",0.76,"46,920","46,310","65,500"
Tennessee,47-4021,Elevator Installers and Repairers,detailed,350,0.76,"69,490","64,360","111,340"
Tennessee,47-4031,Fence Erectors,detailed,**,**,"31,030","28,820","46,160"
Tennessee,47-4041,Hazardous Materials Removal Workers,detailed,770,0.85,"53,820","49,770","88,400"
Tennessee,47-4051,Highway Maintenance Workers,detailed,"1,780",0.6,"30,640","29,540","39,620"
Tennessee,47-4061,Rail-Track Laying and Maintenance Equipment Operators,detailed,280,0.95,"40,030","38,200","59,990"
Tennessee,47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,detailed,330,0.6,"34,780","33,140","49,640"
Tennessee,47-4099,"Construction and Related Workers, All Other",detailed,600,0.83,"38,450","33,710","61,900"
Tennessee,47-5013,"Service Unit Operators, Oil, Gas, and Mining",detailed,60,0.07,"41,160","38,500","60,360"
Tennessee,47-5021,"Earth Drillers, Except Oil and Gas",detailed,280,0.73,"43,680","40,340","69,920"
Tennessee,47-5031,"Explosives Workers, Ordnance Handling Experts, and Blasters",detailed,280,2.15,"57,320","55,170","98,730"
Tennessee,47-5041,Continuous Mining Machine Operators,detailed,110,0.45,"40,540","40,620","50,210"
Tennessee,47-5049,"Mining Machine Operators, All Other",detailed,140,3.08,"36,270","35,920","39,630"
Tennessee,47-5051,"Rock Splitters, Quarry",detailed,70,0.87,"30,980","32,890","40,230"
Tennessee,47-5081,Helpers--Extraction Workers,detailed,200,0.54,"32,730","34,810","40,500"
Tennessee,49-0000,"Installation, Maintenance, and Repair Occupations",major,"126,990",1.13,"43,900","40,910","68,900"
Tennessee,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,"10,630",1.14,"62,460","59,260","94,340"
Tennessee,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,"1,670",0.79,"37,070","34,950","56,120"
Tennessee,49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairers",detailed,400,1.38,"45,790","40,560","75,520"
Tennessee,49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",detailed,"6,280",1.33,"46,830","42,860","75,960"
Tennessee,49-2091,Avionics Technicians,detailed,170,0.47,"46,010","46,570","70,220"
Tennessee,49-2092,"Electric Motor, Power Tool, and Related Repairers",detailed,240,0.67,"37,270","36,600","52,980"
Tennessee,49-2093,"Electrical and Electronics Installers and Repairers, Transportation Equipment",detailed,350,1.21,"42,340","41,530","56,130"
Tennessee,49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",detailed,"1,490",1.07,"53,480","54,310","78,680"
Tennessee,49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",detailed,550,1.15,"71,010","76,490","80,330"
Tennessee,49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",detailed,90,0.37,"33,580","35,000","48,780"
Tennessee,49-2097,Electronic Home Entertainment Equipment Installers and Repairers,detailed,370,0.7,"36,200","34,960","50,030"
Tennessee,49-2098,Security and Fire Alarm Systems Installers,detailed,"1,680",1.2,"46,640","43,740","75,370"
Tennessee,49-3011,Aircraft Mechanics and Service Technicians,detailed,"1,310",0.49,"55,830","54,340","78,270"
Tennessee,49-3021,Automotive Body and Related Repairers,detailed,"3,530",1.19,"38,750","36,950","59,650"
Tennessee,49-3022,Automotive Glass Installers and Repairers,detailed,470,1.23,"34,980","34,290","49,610"
Tennessee,49-3023,Automotive Service Technicians and Mechanics,detailed,"13,330",1,"40,570","38,190","62,120"
Tennessee,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,detailed,"6,950",1.33,"43,690","42,920","62,010"
Tennessee,49-3041,Farm Equipment Mechanics and Service Technicians,detailed,660,0.92,"33,480","32,740","47,140"
Tennessee,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",detailed,"3,000",1.18,"44,360","43,710","61,380"
Tennessee,49-3043,Rail Car Repairers,detailed,210,0.46,"54,910","57,430","64,520"
Tennessee,49-3051,Motorboat Mechanics and Service Technicians,detailed,470,1.13,"37,830","36,860","54,020"
Tennessee,49-3052,Motorcycle Mechanics,detailed,300,0.91,"39,140","37,530","57,690"
Tennessee,49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,detailed,930,1.36,"31,260","29,710","46,580"
Tennessee,49-3091,Bicycle Repairers,detailed,**,**,"18,980","17,940","26,140"
Tennessee,49-3092,Recreational Vehicle Service Technicians,detailed,670,2.39,"41,940","39,840","59,720"
Tennessee,49-3093,Tire Repairers and Changers,detailed,"3,600",1.6,"34,200","31,360","56,140"
Tennessee,49-9011,Mechanical Door Repairers,detailed,280,0.68,"33,560","34,340","45,780"
Tennessee,49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",detailed,890,0.95,"43,880","44,150","62,170"
Tennessee,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,"7,570",1.25,"43,280","40,750","62,370"
Tennessee,49-9031,Home Appliance Repairers,detailed,430,0.63,"33,030","30,570","49,120"
Tennessee,49-9041,Industrial Machinery Mechanics,detailed,"8,560",1.24,"48,510","46,460","72,680"
Tennessee,49-9043,"Maintenance Workers, Machinery",detailed,"4,270",2.31,"46,450","45,480","71,390"
Tennessee,49-9044,Millwrights,detailed,920,1.13,"45,730","46,190","60,810"
Tennessee,49-9045,"Refractory Materials Repairers, Except Brickmasons",detailed,150,4.72,"37,770","36,220","49,330"
Tennessee,49-9051,Electrical Power-Line Installers and Repairers,detailed,"3,640",1.5,"67,150","69,620","86,240"
Tennessee,49-9052,Telecommunications Line Installers and Repairers,detailed,960,0.47,"45,820","41,460","74,970"
Tennessee,49-9061,Camera and Photographic Equipment Repairers,detailed,**,**,"57,150","44,590","134,830"
Tennessee,49-9062,Medical Equipment Repairers,detailed,"1,070",1.2,"44,650","43,150","64,330"
Tennessee,49-9063,Musical Instrument Repairers and Tuners,detailed,120,0.75,"33,010","31,760","49,010"
Tennessee,49-9069,"Precision Instrument and Equipment Repairers, All Other",detailed,220,0.91,"48,290","51,350","64,750"
Tennessee,49-9071,"Maintenance and Repair Workers, General",detailed,"29,710",1.08,"38,230","36,460","57,540"
Tennessee,49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",detailed,740,1.07,"32,430","31,450","48,810"
Tennessee,49-9092,Commercial Divers,detailed,**,**,"44,340","44,670","58,170"
Tennessee,49-9094,Locksmiths and Safe Repairers,detailed,250,0.66,"32,480","29,640","49,050"
Tennessee,49-9095,Manufactured Building and Mobile Home Installers,detailed,90,1.32,"29,350","27,930","43,430"
Tennessee,49-9096,Riggers,detailed,210,0.48,"42,880","34,940","78,050"
Tennessee,49-9097,Signal and Track Switch Repairers,detailed,80,0.43,"48,620","45,190","80,570"
Tennessee,49-9098,"Helpers--Installation, Maintenance, and Repair Workers",detailed,"2,980",1.22,"29,000","27,660","44,850"
Tennessee,49-9099,"Installation, Maintenance, and Repair Workers, All Other",detailed,"4,010",1.33,"37,070","33,500","57,560"
Tennessee,51-0000,Production Occupations,major,"268,120",1.43,"34,150","31,200","52,910"
Tennessee,51-1011,First-Line Supervisors of Production and Operating Workers,detailed,"16,230",1.29,"56,470","52,450","88,830"
Tennessee,51-2021,"Coil Winders, Tapers, and Finishers",detailed,610,2.12,"37,250","37,690","48,270"
Tennessee,51-2022,Electrical and Electronic Equipment Assemblers,detailed,"3,660",0.81,"30,180","29,190","40,380"
Tennessee,51-2023,Electromechanical Equipment Assemblers,detailed,960,1.03,"35,840","35,080","49,050"
Tennessee,51-2031,Engine and Other Machine Assemblers,detailed,"1,280",1.63,"34,950","31,280","50,560"
Tennessee,51-2041,Structural Metal Fabricators and Fitters,detailed,"2,060",1.29,"33,200","30,830","48,370"
Tennessee,51-2091,Fiberglass Laminators and Fabricators,detailed,510,1.28,"31,770","32,760","39,650"
Tennessee,51-2092,Team Assemblers,detailed,"62,800",2.74,"31,980","30,180","48,010"
Tennessee,51-2099,"Assemblers and Fabricators, All Other",detailed,"5,430",1.14,"29,080","28,610","42,810"
Tennessee,51-3011,Bakers,detailed,"3,020",0.81,"26,970","23,160","52,100"
Tennessee,51-3021,Butchers and Meat Cutters,detailed,"2,840",1.03,"29,150","28,760","39,390"
Tennessee,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",detailed,"2,490",0.81,"21,180","21,080","26,700"
Tennessee,51-3023,Slaughterers and Meat Packers,detailed,"1,800",1.08,"25,210","25,250","31,180"
Tennessee,51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",detailed,230,0.57,"34,230","33,280","53,390"
Tennessee,51-3092,Food Batchmakers,detailed,"5,100",1.67,"29,930","29,710","45,150"
Tennessee,51-3093,Food Cooking Machine Operators and Tenders,detailed,340,0.46,"32,870","31,160","46,820"
Tennessee,51-3099,"Food Processing Workers, All Other",detailed,870,0.98,"27,620","26,120","39,040"
Tennessee,51-4011,"Computer-Controlled Machine Tool Operators, Metal and Plastic",detailed,"2,160",0.72,"36,750","34,970","53,960"
Tennessee,51-4012,"Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic",detailed,490,0.94,"50,410","48,030","71,790"
Tennessee,51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"1,980",1.33,"35,240","32,960","53,890"
Tennessee,51-4022,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"1,980",5.01,"50,160","52,900","67,290"
Tennessee,51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,710,1.19,"38,850","39,180","52,640"
Tennessee,51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"6,560",1.65,"30,710","30,150","43,560"
Tennessee,51-4032,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,240,0.97,"31,530","30,900","42,320"
Tennessee,51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"1,840",1.2,"36,150","32,150","63,440"
Tennessee,51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,810,1.17,"34,800","35,040","47,290"
Tennessee,51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,490,1.35,"36,480","36,280","49,840"
Tennessee,51-4041,Machinists,detailed,"7,580",0.94,"42,940","39,700","63,990"
Tennessee,51-4051,Metal-Refining Furnace Operators and Tenders,detailed,460,1.25,"41,460","42,440","52,600"
Tennessee,51-4052,"Pourers and Casters, Metal",detailed,70,0.42,"42,000","44,410","50,970"
Tennessee,51-4061,"Model Makers, Metal and Plastic",detailed,670,5.16,*,*,*
Tennessee,51-4062,"Patternmakers, Metal and Plastic",detailed,30,0.46,"45,590","47,590","59,330"
Tennessee,51-4071,Foundry Mold and Coremakers,detailed,300,1.15,"36,630","36,370","48,550"
Tennessee,51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"3,250",1.08,"31,280","32,420","41,040"
Tennessee,51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,**,**,"32,300","31,030","46,180"
Tennessee,51-4111,Tool and Die Makers,detailed,"2,640",1.78,"45,680","45,870","62,880"
Tennessee,51-4121,"Welders, Cutters, Solderers, and Brazers",detailed,"6,830",0.87,"38,770","36,900","54,520"
Tennessee,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",detailed,"3,260",3.37,"38,760","38,180","50,550"
Tennessee,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",detailed,410,1.01,"33,640","33,980","45,890"
Tennessee,51-4192,"Layout Workers, Metal and Plastic",detailed,180,0.98,"40,040","40,590","50,580"
Tennessee,51-4193,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,510,0.7,"29,890","28,550","43,710"
Tennessee,51-4194,"Tool Grinders, Filers, and Sharpeners",detailed,140,0.71,"33,990","31,830","48,860"
Tennessee,51-4199,"Metal Workers and Plastic Workers, All Other",detailed,650,1.37,"29,260","27,840","42,670"
Tennessee,51-5111,Prepress Technicians and Workers,detailed,610,0.9,"35,150","35,080","49,550"
Tennessee,51-5112,Printing Press Operators,detailed,"4,690",1.34,"33,940","33,690","48,760"
Tennessee,51-5113,Print Binding and Finishing Workers,detailed,"1,000",0.92,"34,930","34,600","49,070"
Tennessee,51-6011,Laundry and Dry-Cleaning Workers,detailed,"4,480",1.05,"20,090","19,290","25,030"
Tennessee,51-6021,"Pressers, Textile, Garment, and Related Materials",detailed,740,0.79,"19,980","19,030","26,060"
Tennessee,51-6031,Sewing Machine Operators,detailed,"3,620",1.26,"25,510","21,750","37,250"
Tennessee,51-6041,Shoe and Leather Workers and Repairers,detailed,180,1.14,"26,180","25,010","40,370"
Tennessee,51-6052,"Tailors, Dressmakers, and Custom Sewers",detailed,370,0.82,"32,180","32,860","49,530"
Tennessee,51-6061,Textile Bleaching and Dyeing Machine Operators and Tenders,detailed,50,0.23,"27,820","27,710","37,940"
Tennessee,51-6062,"Textile Cutting Machine Setters, Operators, and Tenders",detailed,390,1.24,"29,800","24,720","46,980"
Tennessee,51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",detailed,460,1.03,"30,670","31,850","39,250"
Tennessee,51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",detailed,370,0.59,*,*,*
Tennessee,51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",detailed,660,1.66,"37,480","41,780","51,930"
Tennessee,51-6093,Upholsterers,detailed,910,1.36,"28,080","26,700","37,870"
Tennessee,51-6099,"Textile, Apparel, and Furnishings Workers, All Other",detailed,750,2.32,"39,610","33,480","60,820"
Tennessee,51-7011,Cabinetmakers and Bench Carpenters,detailed,"1,640",0.81,"30,120","29,730","42,310"
Tennessee,51-7021,Furniture Finishers,detailed,180,0.51,"29,890","28,330","43,650"
Tennessee,51-7031,"Model Makers, Wood",detailed,100,4.79,"45,290","38,810","75,620"
Tennessee,51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",detailed,"1,590",1.52,"27,660","26,130","38,030"
Tennessee,51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",detailed,"1,820",1.16,"26,110","24,790","36,790"
Tennessee,51-7099,"Woodworkers, All Other",detailed,470,3.4,"29,400","23,950","48,360"
Tennessee,51-8011,Nuclear Power Reactor Operators,detailed,520,3.51,"85,270","84,360","106,660"
Tennessee,51-8012,Power Distributors and Dispatchers,detailed,120,0.52,"66,870","64,210","91,430"
Tennessee,51-8013,Power Plant Operators,detailed,520,0.72,"68,130","81,840","93,930"
Tennessee,51-8021,Stationary Engineers and Boiler Operators,detailed,660,0.95,"52,170","55,840","74,160"
Tennessee,51-8031,Water and Wastewater Treatment Plant and System Operators,detailed,"2,760",1.16,"40,070","38,960","56,890"
Tennessee,51-8091,Chemical Plant and System Operators,detailed,580,0.84,"49,050","48,020","75,380"
Tennessee,51-8092,Gas Plant Operators,detailed,200,0.55,"50,730","49,180","77,030"
Tennessee,51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",detailed,210,0.25,"50,890","48,780","62,320"
Tennessee,51-8099,"Plant and System Operators, All Other",detailed,420,1.7,"67,360","76,480","78,900"
Tennessee,51-9011,Chemical Equipment Operators and Tenders,detailed,"2,730",1.79,"51,170","53,940","63,680"
Tennessee,51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",detailed,690,0.71,"32,230","29,680","49,780"
Tennessee,51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",detailed,580,0.94,"34,280","33,660","47,520"
Tennessee,51-9022,"Grinding and Polishing Workers, Hand",detailed,300,0.55,"28,330","25,610","44,470"
Tennessee,51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",detailed,"3,080",1.14,"38,120","37,060","51,200"
Tennessee,51-9031,"Cutters and Trimmers, Hand",detailed,410,1.41,"23,090","21,720","32,020"
Tennessee,51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",detailed,"1,740",1.38,"33,840","33,730","49,110"
Tennessee,51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",detailed,"2,590",1.77,"31,440","29,270","47,240"
Tennessee,51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",detailed,950,2.36,"34,490","32,600","48,560"
Tennessee,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,"13,840",1.29,"35,410","32,800","55,770"
Tennessee,51-9071,Jewelers and Precious Stone and Metal Workers,detailed,120,0.22,"41,460","38,870","70,160"
Tennessee,51-9081,Dental Laboratory Technicians,detailed,480,0.63,"34,630","32,630","53,110"
